유역평균강수3,강우(A지역)3,강우(B지역)3,강우(C지역)3,강우(D지역)3,수위(E지역)3,수위(D지역)3
27.1,19.0,20.0,0.0,9.0,3.4,127.0
31.3,19.0,31.0,0.0,20.0,3.5,127.1
36.9,20.0,48.0,0.0,41.0,3.8,127.1
44.2,23.0,60.0,0.0,60.0,4.0,127.1
47.6,23.0,63.0,1.0,61.0,4.5,127.1
47.2,23.0,63.0,1.0,62.0,5.0,127.2
45.3,23.0,63.0,1.0,62.0,5.3,127.2
43.9,19.0,63.0,1.0,62.0,5.4,127.3
43.6,17.0,63.0,1.0,62.0,5.5,127.3
43.1,17.0,63.0,1.0,62.0,5.5,127.3
42.9,17.0,63.0,1.0,62.0,5.5,127.4
42.7,17.0,63.0,1.0,62.0,5.5,127.4
42.5,16.0,63.0,1.0,62.0,5.5,127.5
42.1,16.0,62.0,1.0,62.0,5.4,127.5
41.8,16.0,62.0,1.0,62.0,5.5,127.6
41.7,17.0,62.0,1.0,62.0,5.5,127.6
41.7,17.0,62.0,1.0,62.0,5.6,127.7
41.7,17.0,62.0,1.0,62.0,5.6,127.8
41.8,17.0,62.0,1.0,62.0,5.5,127.9
41.9,17.0,62.0,1.0,62.0,5.4,127.9
42.0,17.0,62.0,1.0,62.0,5.3,128.0
42.0,17.0,62.0,1.0,62.0,5.2,128.1
42.0,17.0,62.0,1.0,62.0,5.1,128.2
42.1,17.0,62.0,1.0,62.0,5.0,128.2
42.0,17.0,62.0,1.0,62.0,4.9,128.3
42.0,17.0,61.0,2.0,62.0,4.8,128.4
42.0,17.0,60.0,2.0,62.0,4.7,128.5
41.7,17.0,60.0,2.0,62.0,4.6,128.6
41.7,17.0,59.0,2.0,61.0,4.5,128.6
41.3,17.0,59.0,2.0,61.0,4.5,128.7
41.1,17.0,59.0,2.0,61.0,4.4,128.8
41.1,17.0,58.0,2.0,61.0,4.3,128.9
41.1,17.0,58.0,2.0,61.0,4.3,128.9
41.0,17.0,58.0,2.0,61.0,4.2,129.0
41.1,17.0,58.0,2.0,61.0,4.1,129.1
41.0,17.0,58.0,2.0,61.0,4.1,129.1
40.7,17.0,58.0,2.0,61.0,4.0,129.2
40.6,17.0,58.0,2.0,61.0,4.0,129.3
40.3,17.0,58.0,2.0,61.0,3.9,129.3
40.2,17.0,58.0,2.0,53.0,3.9,129.4
40.2,17.0,58.0,2.0,53.0,3.8,129.4
40.1,17.0,58.0,2.0,53.0,3.8,129.5
40.1,17.0,58.0,1.0,53.0,3.8,129.5
40.0,17.0,58.0,1.0,42.0,3.7,129.5
40.1,17.0,58.0,1.0,21.0,3.7,129.6
40.1,17.0,57.0,1.0,2.0,3.6,129.6
40.2,17.0,56.0,1.0,1.0,3.6,129.6
40.3,17.0,46.0,1.0,0.0,3.6,129.6
40.4,17.0,45.0,1.0,0.0,3.5,129.7
40.5,17.0,34.0,1.0,0.0,3.5,129.7
40.6,17.0,16.0,1.0,0.0,3.5,129.7
40.6,17.0,3.0,1.0,0.0,3.5,129.7
40.5,17.0,0.0,1.0,0.0,3.4,129.8
40.6,17.0,0.0,1.0,0.0,3.4,129.8
40.3,17.0,0.0,1.0,0.0,3.4,129.8
39.3,17.0,0.0,1.0,0.0,3.4,129.9
38.1,17.0,0.0,1.0,0.0,3.3,129.9
34.0,15.0,0.0,1.0,0.0,3.3,129.9
30.4,7.0,0.0,1.0,0.0,3.3,129.9
25.7,5.0,0.0,1.0,0.0,3.3,129.9
18.6,5.0,0.0,1.0,0.0,3.3,130.0
9.1,4.0,0.0,1.0,0.0,3.2,130.0
4.6,1.0,0.0,1.0,0.0,3.2,130.0
2.8,1.0,0.0,0.0,0.0,3.2,130.0
2.4,1.0,0.0,0.0,0.0,3.2,130.0
2.4,1.0,0.0,0.0,0.0,3.2,130.0
2.4,1.0,0.0,0.0,0.0,3.2,130.0
2.4,1.0,0.0,0.0,0.0,3.2,130.0
2.4,1.0,0.0,0.0,0.0,3.1,130.0
2.4,1.0,0.0,0.0,0.0,3.1,130.0
2.4,1.0,0.0,0.0,0.0,3.1,130.0
