유역평균강수6,강우(A지역)6,강우(B지역)6,강우(C지역)6,강우(D지역)6,수위(E지역)6,수위(D지역)6
19.8,19.0,20.0,0.0,41.0,3.4,126.9
26.7,20.0,31.0,0.0,60.0,3.5,126.9
36.0,23.0,49.0,1.0,61.0,3.8,126.9
40.3,23.0,61.0,1.0,62.0,4.0,127.0
41.7,23.0,63.0,1.0,62.0,4.5,127.0
41.7,23.0,63.0,1.0,62.0,5.0,127.0
41.6,23.0,63.0,1.0,62.0,5.3,127.1
41.5,19.0,63.0,1.0,62.0,5.4,127.1
41.5,17.0,63.0,1.0,62.0,5.5,127.1
41.5,17.0,63.0,1.0,62.0,5.5,127.2
41.5,17.0,63.0,1.0,62.0,5.5,127.2
41.5,17.0,63.0,1.0,62.0,5.5,127.2
41.5,16.0,63.0,1.0,62.0,5.5,127.3
41.5,16.0,63.0,1.0,62.0,5.4,127.3
41.6,17.0,62.0,1.0,62.0,5.5,127.4
41.6,17.0,62.0,1.0,62.0,5.5,127.4
41.6,17.0,62.0,1.0,62.0,5.6,127.5
41.6,17.0,62.0,1.0,62.0,5.6,127.5
41.4,17.0,62.0,1.0,62.0,5.5,127.6
41.4,17.0,62.0,1.0,62.0,5.4,127.6
41.0,17.0,62.0,1.0,62.0,5.3,127.7
40.8,17.0,62.0,1.0,62.0,5.2,127.7
40.8,17.0,62.0,1.0,62.0,5.1,127.8
40.8,17.0,62.0,2.0,62.0,5.0,127.9
40.8,17.0,62.0,2.0,62.0,4.9,127.9
40.7,17.0,62.0,2.0,61.0,4.8,128.0
40.7,17.0,61.0,2.0,61.0,4.7,128.1
40.4,17.0,60.0,2.0,61.0,4.6,128.2
40.2,17.0,60.0,2.0,61.0,4.5,128.2
39.9,17.0,59.0,2.0,61.0,4.5,128.3
39.8,17.0,59.0,2.0,61.0,4.4,128.4
39.8,17.0,59.0,2.0,61.0,4.3,128.5
39.7,17.0,58.0,2.0,61.0,4.3,128.6
39.8,17.0,58.0,2.0,61.0,4.2,128.6
39.7,17.0,58.0,2.0,61.0,4.1,128.7
39.7,17.0,58.0,2.0,61.0,4.1,128.8
39.7,17.0,58.0,2.0,53.0,4.0,128.8
39.8,17.0,58.0,2.0,53.0,4.0,128.9
39.8,17.0,58.0,2.0,53.0,3.9,129.0
39.9,17.0,58.0,1.0,53.0,3.9,129.0
39.9,17.0,58.0,1.0,42.0,3.8,129.1
39.9,17.0,58.0,1.0,21.0,3.8,129.2
39.8,17.0,58.0,1.0,2.0,3.8,129.2
39.8,17.0,58.0,1.0,1.0,3.7,129.3
39.9,17.0,58.0,1.0,0.0,3.7,129.3
39.7,17.0,58.0,1.0,0.0,3.6,129.4
38.6,17.0,57.0,1.0,0.0,3.6,129.4
37.6,17.0,56.0,1.0,0.0,3.6,129.5
33.5,17.0,46.0,1.0,0.0,3.5,129.5
30.1,17.0,45.0,1.0,0.0,3.5,129.5
25.4,17.0,34.0,1.0,0.0,3.5,129.6
18.3,17.0,16.0,1.0,0.0,3.5,129.6
8.9,17.0,3.0,1.0,0.0,3.4,129.6
4.5,17.0,0.0,1.0,0.0,3.4,129.7
2.8,17.0,0.0,1.0,0.0,3.4,129.7
2.4,17.0,0.0,1.0,0.0,3.4,129.7
2.3,17.0,0.0,1.0,0.0,3.3,129.8
2.3,15.0,0.0,1.0,0.0,3.3,129.8
2.4,7.0,0.0,1.0,0.0,3.3,129.8
2.4,5.0,0.0,1.0,0.0,3.3,129.8
2.4,5.0,0.0,0.0,0.0,3.3,129.8
2.4,4.0,0.0,0.0,0.0,3.2,129.9
2.4,1.0,0.0,0.0,0.0,3.2,129.9
2.3,1.0,0.0,0.0,0.0,3.2,129.9
2.3,1.0,0.0,0.0,0.0,3.2,129.9
2.2,1.0,0.0,0.0,0.0,3.2,129.9
2.2,1.0,0.0,0.0,0.0,3.2,130.0
2.1,1.0,0.0,0.0,0.0,3.2,130.0
2.0,1.0,0.0,0.0,0.0,3.1,130.0
1.9,1.0,0.0,0.0,0.0,3.1,130.0
1.9,1.0,0.0,0.0,0.0,3.1,130.0
